"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"49",49,2.3845769,0.675,1.25,0.642476490966268,2.36489102244377,0.511099728235853,2.33581006526947,0.478489324799739,2.00948849320412,0.379619130257197,1.98403269052505,0.638129577103497,2.42549911141396,0.535665045210384,2.38763704895973,146.73144965495,2384.477734375,65.4269395097927,2300.7705078125,-81.3045101451573,1.06479384541195,2736400000,715.15
"50",50,3.3670938,0.51622868,1.25,0.445950375022696,1.33088544011116,0.165027703335507,1.3221263885498,0.319012341380585,1.10588110983372,0.131549497328636,1.09402984380722,0.44528111008251,1.38853713870048,0.196365489948956,1.37695997953415,62.1523987036484,1915.1490234375,52.0524807718981,1895.9177734375,-10.0999179317503,0.669303096523546,2654400000,599.58
"51",51,3.3670938,0.675,0.8169873,0.553479889950036,2.18657210469246,0.504091488856714,2.13509604334831,0.424931586291237,2.11694791913033,0.379137706125133,2.11350485682487,0.548424378910653,2.21781015396118,0.510110426760803,2.20626980066299,23.9143993847288,360.249731445312,2.29963378128159,272.924047851562,-21.6147656034472,1.08080685857464,1934800000,561.03
"52",52,3.3670938,0.675,1.25,0.644033688615878,2.25985586643219,0.470875845194758,2.24215626716614,0.507033919087217,1.95867583155632,0.367889508435977,1.9349716603756,0.64712422630399,2.35684901475906,0.518133157099002,2.32391342520714,110.040117443001,2378.7419921875,62.4493168985783,2337.5580078125,-47.5908005444227,1.12374487922643,2.772e+09,734.17
"53",53,3.3670938,0.675,1.6830127,0.728765625077909,2.81444579362869,0.6312553570324,2.79087036848068,0.558103280484479,2.61679589748383,0.462890883314965,2.60599106550217,0.745098443475047,3.00586193799972,0.630899941417058,2.98200637102127,36.9847943587181,344.59775390625,-21.9591869347655,134.704821777344,-58.9439812934836,1.44765386400036,7307300000,2121.4
"54",54,3.3670938,0.83377132,1.25,1.32777900577316,4.3766376376152,1.2038099818519,4.32650923728943,1.09851119866541,3.9696329832077,0.969839053183163,3.929323554039,1.28870365707012,4.17534977197647,1.24537824149677,4.08256828784943,137.910404029259,2745.0388671875,44.3501435944576,2703.05,-93.5602604348014,2.66315259265081,2891800000,890.58
"55",55,5.05,0.42580054,1.25,0.391973849564082,0.96858873963356,0.062022243229534,0.964313596487045,0.309407163843459,0.964884161949158,0.060229699399385,0.938786342740059,0.379510478511233,1.06195032596588,0.0928873348701537,1.06129288673401,51.5863116618915,1624.14833984375,49.3634817071013,1622.32626953125,-2.2228299547902,0.630948027056773,2537700000,555.97
"56",56,5.05,0.43818751,0.8169873,0.208678734619402,0.641733556985855,0.117827292466465,0.624827854335308,0.159153538317637,0.638232156634331,0.0871704332551622,0.636122971773148,0.183479378830702,0.666675940155983,0.114443859877858,0.661494359374046,10.0153360934607,225.02724609375,6.46614702299993,202.54814453125,-3.54918907046077,0.3699470600728,1402200000,430.27
"57",57,5.05,0.43818751,1.25,0.402546377870469,0.997094884514809,0.0692668490476994,0.992525890469551,0.31885904263114,1.0049968957901,0.0659835454638456,0.97777783870697,0.393386293637757,1.09692327678204,0.104048699816807,1.09620451927185,54.4608282945095,1668.7638671875,46.7095306603262,1664.5416015625,-7.7512976341833,0.652019407328443,2.6e+09,568.52
"58",58,5.05,0.43818751,1.6830127,0.283225412472964,0.810853987932205,0.159844542469774,0.789483711123466,0.218690896457142,0.82150511443615,0.116137299096618,0.818124189972878,0.271624825459074,0.900977551937103,0.159695321638304,0.884077697992325,8.81225214898769,180.872814941406,2.50535153967217,147.534423828125,-6.30690060931552,0.524732981809071,4857900000,1519.2
"59",59,5.05,0.46198592,0.6690525,0.504540070087612,1.32704451680183,0.093760463016763,1.0631937533617,0.407518699474167,1.15693539381027,0.0994645558368777,1.0889608412981,0.404249011965779,1.08473889529705,0.159694119369854,1.08365207910538,80.5487205623108,1672.5298828125,77.0135344558293,1655.705078125,-3.5351861064815,0.983244077741324,1706800000,599.04
"60",60,5.05,0.46198592,0.8169873,0.224818300208106,0.714562237262726,0.130691340154178,0.685907676815987,0.172336011381459,0.70835143327713,0.100408313987035,0.706870630383492,0.199372749350426,0.737189576029778,0.128824263874321,0.731523260474205,8.85730326997276,234.258178710938,5.12653315175749,212.976513671875,-3.73077011821527,0.402798033457,1416900000,429.38
"61",61,5.05,0.46198592,1.25,0.422911188419924,1.04834169149399,0.0851003592404782,1.04359641671181,0.335443320440111,1.07394024729729,0.0783060719348633,1.04529976844788,0.410307874665775,1.16405256092548,0.118568111176081,1.16309061646462,56.4865501933627,1744.72890625,53.7311449197622,1746.4470703125,-2.7554052736005,0.688597885838178,2700900000,599.9
"62",62,5.05,0.46198592,1.6830127,0.309557834862884,0.876273885369301,0.187760485141405,0.859326124191284,0.238619781342165,0.910333767533302,0.13480358018471,0.906201750040054,0.293724369145031,1.00385800004005,0.180381116394681,0.983860194683075,10.7269456627314,192.165087890625,0.521921743624836,158.446508789062,-10.2050239191066,0.574488899209517,5008400000,1566.7
"63",63,5.05,0.46198592,1.8309475,0.304945350786806,1.15773305296898,0.173705978071093,1.15243896842003,0.247836893072907,0.969984009861946,0.123341850053503,0.966360419988632,0.338886164853094,1.06269828975201,0.150595408052477,1.03010512888431,6.96071742888043,587.099169921875,-1.144172949185,603.779248046875,-8.10489037806543,0.57090493980789,6.258e+09,1808.5
"64",64,5.05,0.51622868,0.60414777,0.717971059921295,1.95282623171806,0.146769216705847,1.90986350178719,0.565325228406841,2.01973706483841,0.15555216102358,1.97039127349853,0.574104382572437,1.70470178127289,0.174395476701103,1.69368863105774,98.4923712041643,2332.55390625,93.220209016012,2367.4427734375,-5.27216218815229,1.50982535836219,1892300000,666.76
"65",65,5.05,0.51622868,0.6690525,0.558495104422845,1.43866151571274,0.130626554532177,1.29206031560898,0.45253229194269,1.3593003153801,0.137038764632558,1.26793518662453,0.45055854262457,1.25928267836571,0.206974722266692,1.25550255179405,92.1109095043606,1866.0248046875,86.2850584136115,1835.1365234375,-5.8258510907491,1.11120322138844,1948100000,650.75
"66",66,5.05,0.51622868,0.8169873,0.273565075116023,0.918988138437271,0.180367301664057,0.884289667010307,0.208110635383988,0.894480720162392,0.138887794966157,0.893447399139404,0.245511725407482,0.93283474445343,0.1800100764146,0.923298373818398,10.8442582641573,255.710302734375,7.12453602166193,241.326416015625,-3.71972224249537,0.491378913958807,1479200000,433.48
"67",67,5.05,0.51622868,0.99501422,0.299752700472983,0.951419845223427,0.133080011079825,0.95047190785408,0.26501527146226,0.905720964074135,0.102394961941546,0.84471806883812,0.36245309482334,0.907340720295906,0.135435340768922,0.889749005436897,48.5434245784894,1128.803125,45.6473596155369,1141.3697265625,-2.8960649629525,0.533773394471682,2543100000,396.96
"68",68,5.05,0.51622868,1.25,0.474998063380973,1.2210351228714,0.134070744232024,1.21989883482456,0.375628021003929,1.21799640357494,0.115729804429765,1.20034381747246,0.44931343067218,1.32501274347305,0.170864833110472,1.32373675704002,71.098300922834,1931.206640625,65.4878736483958,1913.3109375,-5.61042727443821,0.782098134623802,2893100000,645.56
"69",69,5.05,0.51622868,1.5049858,0.450576540939177,1.28679946064949,0.214612406623648,1.26634687185288,0.340266198551175,1.21929593384266,0.164094111082494,1.21871307492256,0.374790561595096,1.42954483628273,0.211301653720371,1.42497405409813,-23.1371689136212,1221.28271484375,-30.9736741768135,1195.8705078125,-7.8365052631923,0.7298144430165,3175300000,904.81
"70",70,5.05,0.51622868,1.6830127,0.374341589404883,1.12441085278988,0.256201353555038,1.10175505280495,0.289688695187439,1.14020600914955,0.186376882227285,1.13571248948574,0.359462349894353,1.27101451158524,0.246930457199873,1.24537348747253,12.675008257725,223.781127929688,0.158711002430874,171.444604492188,-12.5162972552941,0.706289558112605,5109400000,1606.5
"71",71,5.05,0.51622868,1.8309475,0.361370711979472,1.34373962879181,0.238845676608984,1.3286942243576,0.298675748009163,1.23732678592205,0.1764854852873,1.23536616563797,0.386012072069187,1.32028102874756,0.210733188232752,1.28047525882721,9.747658262672,643.313134765625,-0.3190160882342,662.605859375,-10.0666743509062,0.70632189407554,6589600000,1910.7
"72",72,5.05,0.51622868,1.8958522,0.394296528471526,1.44755616784096,0.224038265710428,1.43514573574066,0.324977122945711,1.28001138567924,0.169542799741626,1.27349257469177,0.407112171983149,1.39149710536003,0.19969092690959,1.35446161031723,33.1403050716107,937.56650390625,19.2433824979342,949.6908203125,-13.8969225736765,0.723803325519752,6262200000,1611.9
"73",73,5.05,0.52692094,1.25,0.485055328338829,1.25576078891754,0.146794494061256,1.2545982003212,0.383936523050159,1.25686928629875,0.125301632263402,1.2391259521246,0.458913855598459,1.37719124555588,0.18125092666246,1.37576177716255,72.769023129879,1964.7455078125,67.1055747561403,1943.6998046875,-5.6634483737387,0.800789828327495,2825600000,640.07
"74",74,5.05,0.58150521,0.8169873,0.367746829731777,1.25080406665802,0.282822339538632,1.20912313461304,0.280671616305137,1.20653845369816,0.219308755485393,1.20627529919148,0.337530809633967,1.24705530703068,0.288272865605644,1.23367711901665,8.58694713980089,290.601196289062,4.03930771412788,268.538061523438,-4.54763942567301,0.673935855504024,1525900000,446.64
"75",75,5.05,0.58150521,1.25,0.552674455787329,1.52808144688606,0.232225697143483,1.52114287018776,0.440443884297137,1.45769760012627,0.196520594739602,1.44130140542984,0.52187873045753,1.59071654081345,0.267907593745294,1.58825874328613,68.7791262738844,2119.8646484375,56.6358704525751,2106.9490234375,-12.1432558213093,0.952378808790141,2783400000,684.27
"76",76,5.05,0.58150521,1.6830127,0.496691362132704,1.56126543879509,0.401614799297159,1.52483209967613,0.390072234521733,1.52765676379204,0.30616829397133,1.52197495102882,0.485807253754707,1.74206987023354,0.397170122292951,1.70766428112984,18.1925465848481,264.178393554688,2.13409687222535,164.189953613281,-16.0584497126227,0.903988591560271,5400300000,1683.5
"77",77,5.05,0.675,0.57036512,1.02473689917558,3.35269600152969,0.440436625908698,3.19650620222092,0.780090766068657,3.31722497940063,0.412262089346198,3.27737510204315,0.892656242219909,3.4054559469223,0.500014870608653,3.28211516141891,-20.9122631083683,2683.1205078125,-35.0783894856771,2609.4263671875,-14.1661263773088,1.88494188771377,1957700000,668.24
"78",78,5.05,0.675,0.60414777,0.999549743902011,3.09033751487732,0.492141578864653,2.97729462385178,0.783139461012301,3.07127684354782,0.437976981374531,3.04440557956696,0.816134981821948,4.61808353662491,0.509935437254542,2.62464553117752,67.2611849990545,2606.827734375,41.1959571551705,2578.403515625,-26.065227843884,1.91333317294744,2055300000,737.86
"79",79,5.05,0.675,0.6690525,0.851985417539254,2.64180123806,0.428375637119661,2.52001374959946,0.665877698345439,2.42720305919647,0.387912791154425,2.31292590498924,0.729894018146674,1.99692875146866,0.531696513295092,1.92864805459976,89.3516451873031,2324.075390625,75.1648988553456,2290.8755859375,-14.1867463319575,1.58992271104035,2122300000,755.96
"80",80,5.05,0.675,0.8169873,0.591492937758835,2.05131962895393,0.521692556135362,1.99479833245277,0.469331344419937,1.95580750703812,0.414541306218625,1.95455938577652,0.585476403347889,2.00047001242638,0.544274993211763,1.97314396500587,27.4401916515536,345.456005859375,15.7465370275357,282.760595703125,-11.6936546240179,1.16079659496059,1647600000,477.45
"81",81,5.05,0.675,0.84614802,0.558229117085694,2.01401039958,0.519649745665206,1.97638034820557,0.441895998341525,1.89887806773186,0.399132337903384,1.88948541879654,0.576867562182906,2.00163155794144,0.53343950912654,1.9455586373806,5.32848103201954,70.4572937011719,-6.55509707574063,108.450061035156,-11.8835781077602,1.11199184271162,1872700000,523.17
"82",82,5.05,0.675,0.99501422,0.566612876275377,1.91696122288704,0.43831929793149,1.91520050168037,0.495911958960018,1.83111295104027,0.354248127363202,1.80958345532417,0.598703021366548,1.82070180773735,0.453702285792263,1.72821804881096,51.0119894663493,1397.2078125,36.7758552732922,1449.5673828125,-14.2361341930571,1.08830989687023,2.619e+09,528.92
"83",83,5.05,0.675,1.25,0.718414991243666,2.10627689957619,0.433868055005663,2.09488958120346,0.58052753667993,1.95093125104904,0.366567995433035,1.93927019834518,0.642081831051983,2.20257997512817,0.468772207171038,2.16882228851318,220.378288278614,2381.2484375,203.001413029336,2364.1669921875,-17.376875249278,1.1946407692478,2857300000,777.53
"84",84,5.05,0.675,1.5049858,0.691909874233627,2.44526699185371,0.539703310782751,2.37358748912811,0.558781498472296,2.25312486290932,0.428089989200441,2.25295290350914,0.662025447161267,2.62459307909012,0.553713233303868,2.59835958480835,-78.4987491730721,1564.66572265625,-97.7024710670595,1482.185546875,-19.2037218939874,1.28839826344135,3496800000,978.88
