"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"89",89,5.05,0.675,1.9296349,0.84705176392876,3.31918746232987,0.735205039611673,3.28088819980621,0.736736169244304,3.15131336450577,0.610768435514422,3.13153743743896,0.814815148221924,2.95169979333878,0.720120390589734,2.91369020938873,48.8480131672878,1351.2025390625,18.4584997641538,1391.1439453125,-30.389513403134,1.75608589847523,5.948e+09,1530.8
"90",90,5.05,0.76849479,0.8169873,0.828128836897211,3.55347782373428,0.767396010271434,3.473159968853,0.68924194056228,3.66637945175171,0.631823201236985,3.66465002298355,0.800650552606042,3.63318622112274,0.749571627588728,3.58943670988083,0.302174992654836,405.316796875,-15.9854697665356,321.9931640625,-16.2876447591904,2.14049979043511,1.871e+09,520.51
"91",91,5.05,0.76849479,1.25,1.11680772348408,3.72157394886017,0.927867412656447,3.67747128009796,0.965448832818875,3.61396610736847,0.798362547763658,3.6108335852623,1.10462682382045,3.59610944986343,0.988375442216133,3.58182638883591,111.953383332608,2687.724609375,117.05915231701,2657.37421875,5.105768984402,2.28029168800014,2.963e+09,868.73
"92",92,5.05,0.76849479,1.6830127,1.215490272546,4.57446664571762,1.11771207533071,4.48648422956467,1.02143546849994,4.5879316329956,0.933146013041573,4.5876744389534,1.26496414706456,4.72443729639053,1.1694153153702,4.65559184551239,20.0113194580172,378.937475585938,-17.9256559061596,208.183520507812,-37.9369753641768,2.6456065545687,6984300000,2047.9
"93",93,5.05,0.82307906,1.25,1.44325217944581,4.51642960309982,1.2493585718738,4.46312516927719,1.23574213159362,4.64994877576828,1.07352593042113,4.63026940822601,1.38732294943545,4.11728054285049,1.2978838125887,4.08209919929504,109.448660681294,2806.76640625,97.91722398078,2783.9921875,-11.531436700514,2.96191004317355,2934900000,926.15
"94",94,5.05,0.83377132,0.60414777,1.28722972218312,5.17473936080933,0.856591073480006,5.04737198352814,1.13190373001202,5.48906564712524,0.786703653424024,5.37089049816132,1.44571005245503,6.52561128139496,1.21084363691686,6.41045689582825,-97.4816394955503,2835.5388671875,-118.366009616442,2799.332421875,-20.8843701208917,3.35453249462083,2199100000,797.57
"95",95,5.05,0.83377132,0.6690525,1.19843719260055,4.95209902524948,0.852624183677892,4.7947770357132,1.0579200307086,5.16371071338654,0.768083353260561,5.01349568367004,1.28361727680444,4.9296697974205,1.05011917925864,4.89105701446533,-171.26356233896,2744.1111328125,-146.114562319799,2703.3875,25.149000019161,3.1736936359313,2183700000,795.84
"96",96,5.05,0.83377132,0.8169873,1.09317420853425,5.0456839799881,1.03656995678059,4.92564737796783,0.913464833727834,5.34080564975739,0.857029151070709,5.34016788005829,1.08177401774146,5.18742382526398,1.02820125044703,5.07349967956543,2.38307049741931,444.619384765625,-22.9667216354973,325.886743164062,-25.3497921329166,2.90801369251857,2032700000,534.65
"97",97,5.05,0.83377132,0.99501422,1.43585157585239,5.27197957038879,1.32789148160002,5.20193338394165,1.23111601794532,5.40029466152191,1.10438295686741,5.35988748073578,1.46651591623032,5.29729127883911,1.36209371228295,5.10481774806976,-61.8601235127917,1689.8890625,-100.305849809438,1732.165625,-38.4457262966463,2.92549439057172,3027100000,667.12
"98",98,5.05,0.83377132,1.25,1.50934799818559,4.72032755613327,1.31411522791228,4.66803640127182,1.29051882958358,4.59511131048203,1.12919761386864,4.58809912204742,1.47445030552599,4.42079365253448,1.37979640426863,4.21595841646195,113.743499830657,2831.635546875,79.3206416714902,2814.1142578125,-34.4228581591668,3.09135274296619,2916200000,943.21
"99",99,5.05,0.83377132,1.5049858,1.43085965091778,5.2251273393631,1.2944508781056,5.10855853557587,1.21190003496933,5.28276145458221,1.09360195025263,5.27602314949036,1.46936877320922,5.90755641460419,1.35037284554878,5.83862602710724,-48.4709579374276,1970.61953125,-64.5507710191622,1798.86171875,-16.0798130817346,3.01082652766763,3685100000,1066.7
"100",100,5.05,0.83377132,1.6830127,1.58389776909733,6.3714188337326,1.39753916327084,6.2523478269577,1.3383149727612,6.32550656795502,1.1693493168393,6.32486164569855,1.69288581314651,6.45186960697174,1.50381074766945,6.35803818702698,21.9244352970638,439.18505859375,-22.5896800824706,208.870581054688,-44.5141153795344,3.47543815083873,7775800000,2321.8
"101",101,5.05,0.83377132,1.8309475,1.6429427541523,6.64995491504669,1.45960653917784,6.55153632164001,1.41542720161113,6.47724509239197,1.232636378546,6.46768391132355,1.71676348791661,5.97592651844025,1.57178462120644,5.88124692440033,13.3979831845153,972.504296875,-24.4548115688892,1031.04716796875,-37.8527947534045,3.60093038426892,6486200000,1652.1
"102",102,5.05,0.83377132,1.8958522,1.61600219520658,6.57534182071686,1.46151122865287,6.48511290550232,1.38731108608188,6.37766063213348,1.22872819411038,6.36536955833435,1.49414043076233,5.5137836933136,1.3987311086237,5.42991757392883,39.2494697271609,1369.58388671875,-24.423777873671,1435.1591796875,-63.6732476008319,3.49955890304356,6563200000,1663.4
"103",103,5.05,0.88801408,0.6690525,1.42079001779933,6.42033815383911,1.11938018237946,6.22032344341278,1.26966287847867,6.427081823349,0.989971241240549,6.40649676322937,1.53952570966178,6.71944618225098,1.3267571972857,6.5414571762085,-178.709923097199,2754.192578125,-177.663952449753,2645.156640625,1.04597064744598,3.90565582721064,2300200000,810.86
"104",104,5.05,0.88801408,0.8169873,1.35037952507321,6.57059669494629,1.26653057418783,6.41236066818237,1.14332366918821,7.16190934181213,1.05976105247431,7.16190278530121,1.38038002675523,6.96320474147797,1.29916503295793,6.78802788257599,3.44035772950042,477.25869140625,-31.9449377048162,339.80419921875,-35.3852954343166,3.65238008572912,2117900000,553.2
"105",105,5.05,0.88801408,1.25,1.84955919728108,5.53341209888458,1.65962604076947,5.44219493865967,1.57227148812539,5.63704013824463,1.40985192211063,5.63456952571869,1.72155879073158,5.28128385543823,1.6501457479663,5.21758615970612,105.568296310948,2845.978515625,110.343469492666,2918.4560546875,4.77517318171802,3.73665488551324,3278700000,1044.2
"106",106,5.05,0.88801408,1.6830127,2.0894368195121,8.42284142971039,1.66231881365449,8.26795279979706,1.79087702050896,8.46892356872559,1.40448905715656,8.4679514169693,2.2788923556901,8.43885183334351,1.79570839494573,8.30287575721741,24.4537322923249,504.471337890625,-39.1171412837913,254.345703125,-63.5708735761162,4.60086942914072,8261600000,2587.7
"107",107,5.05,0.88801408,1.8309475,2.08283666751859,8.57421934604645,1.7170423666639,8.45004737377167,1.80613576783204,8.39160680770874,1.45323280913344,8.38046312332153,2.04134272192558,7.97078430652618,1.74184795968572,7.82514274120331,9.93737098282459,953.92734375,-32.808068628506,1113.33955078125,-42.7454396113306,4.57109049076379,6845100000,1853.3
"108",108,5.05,0.91181249,0.8169873,1.47437609097859,7.13910818099976,1.35989496487181,6.96920037269592,1.24543647861843,7.79186606407166,1.13802752362973,7.79184281826019,1.51486503164209,7.85362124443054,1.41420396525492,7.74559736251831,3.9705686429406,483.830126953125,-32.0371546232305,347.6302734375,-36.0077232661711,3.94390407032624,2157300000,558.97
"109",109,5.05,0.91181249,1.25,1.96958012993027,5.943323969841,1.77586620086895,5.83896040916443,1.68389111955918,6.14106476306915,1.52334250390798,6.13912165164948,1.9032291462851,6.34312510490417,1.81041856273179,6.15807712078094,107.081403951084,2862.121484375,113.669265236407,2959.2734375,6.587861285323,3.9822660429959,3233100000,1088.6
"110",110,5.05,0.91181249,1.6830127,2.33827469310057,9.51434731483459,1.80937866584167,9.34732794761658,2.00404647388262,9.51013445854187,1.53126677650249,9.50877964496613,2.41905528252333,9.25014078617096,1.87892793083674,9.11498606204987,26.5892499175726,526.273291015625,-33.2045418510467,306.504956054688,-59.7937917686193,5.1168710255951,8567100000,2686.6
"111",111,5.05,0.92419946,1.25,2.0205843052941,6.13580703735352,1.82431936947122,6.02504551410675,1.73115218551279,6.46829009056091,1.56752421458513,6.43055438995361,2.0069046870872,6.46719455718994,1.9121075780175,6.21827661991119,94.9121321322872,2933.1029296875,42.0941321215977,3037.83046875,-52.8180000106895,4.08775648623915,3507400000,1113.6
"112",112,6.7329062,0.51622868,1.25,0.528214347095676,1.31660833954811,0.134355891216318,1.29968404769897,0.421445194143983,1.75327211618423,0.134290649278041,1.60322412848473,0.504350168081272,3.49827408790588,0.212422176960106,3.49265992641449,83.5957683875573,1993.9119140625,83.8067311124003,1978.0669921875,0.210962724843,0.939360543567474,3179800000,725.69
"113",113,6.7329062,0.675,0.8169873,0.499691816067378,1.8044738471508,0.406062864828581,1.76673054695129,0.409893763463185,1.97267308831215,0.333814518134647,1.96388348937035,0.487328450540536,1.88247740268707,0.41935334818992,1.88204869627953,0.119301486950294,350.597045898438,-7.95383764404588,314.466772460938,-8.07313913099617,1.23258144847433,1602600000,458.19
"114",114,6.7329062,0.675,1.25,0.775228371163465,2.25360006093979,0.439962061853641,2.22446456551552,0.663192428146671,2.56844192743301,0.399799775907876,2.55330920219421,0.749650188466781,4.00337964296341,0.521514790570627,3.97896558046341,103.185189399298,2451.0615234375,102.237456291542,2443.673828125,-0.947733107755994,1.51218133090988,3.148e+09,864.78
"115",115,6.7329062,0.675,1.6830127,0.873385822610455,3.23134988546372,0.78575889304036,3.16802680492401,0.733308140397628,3.19081544876099,0.660536635616575,3.19079279899597,0.920850301809243,3.16969871520996,0.840875934318489,3.12461405992508,14.3169016192941,317.992797851562,-3.25439371175891,243.735522460938,-17.571295331053,1.87193335642537,5501800000,1703.6
