"","number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P","Q","COT","Work"
"54",54,3.3670938,0.83377132,1.25,0.894159802880425,3.13635647296906,0.733013424169258,3.10149967670441,0.737100269761868,2.68418818712234,0.593862262574616,2.64534920454025,0.84930122561323,3.16878408193588,0.77398999016273,3.10266971588135,196.639375400543,2825.528515625,-32.2671179991503,2614.3001953125,-228.906493399693,1.66649557898879,3002600000,893.39
"55",55,5.05,0.42580054,1.25,0.391343631888067,0.930681675672531,0.0150852483326135,0.925933495163918,0.308639073036969,0.926772281527519,0.0243984324112646,0.900211334228516,0.372746352122004,0.984006971120834,0.0479662451178748,0.983770936727524,52.0180904525887,1623.69716796875,49.8479036672429,1619.1619140625,-2.1701867853458,0.630157348269395,2541300000,556.54
"56",56,5.05,0.43818751,0.8169873,0.173584481346167,0.565275773406029,0.0501507563554702,0.565036237239838,0.129608382440394,0.451601333916187,0.0394291893174001,0.45152448117733,0.131975997685455,0.416241362690926,0.0495632533718668,0.413630902767181,8.44090951792838,222.638134765625,4.96512010346501,203.585583496094,-3.47578941446337,0.297779716723166,1408400000,432.58
"57",57,5.05,0.43818751,1.25,0.400791403943967,0.957645699381828,0.0189412995217951,0.952604040503502,0.317609441918858,0.964851602911949,0.0269110096134962,0.936772748827934,0.383167797320581,1.01239182054997,0.0505565521613319,1.01206533610821,54.8840090808705,1668.6208984375,52.0503759354681,1660.57578125,-2.83363314540239,0.650326481910623,2603700000,568.96
"58",58,5.05,0.43818751,1.6830127,0.237046430881688,0.590117573738098,0.0782432851533585,0.572124794125557,0.179377166227473,0.615322776138783,0.051402668411286,0.614118278026581,0.20902572834282,0.54851558059454,0.0769755213499452,0.544523820281029,11.5459247345452,188.171008300781,2.61820424966099,139.069799804688,-8.92772048488421,0.41190091518265,4884600000,1535.8
"59",59,5.05,0.46198592,0.6690525,0.496283296454972,1.27774998545647,0.0295182196568802,0.937791839241982,0.40577576495707,1.07978411018848,0.0487132183431337,1.04663640260696,0.362754599723664,1.01201511919498,0.097356788240552,0.990211516618729,79.4239135205641,1674.59453125,75.2317884759297,1649.922265625,-4.19212504463439,0.989178299886432,1718800000,600.6
"60",60,5.05,0.46198592,0.8169873,0.184118453712423,0.485138110816479,0.0583500266878694,0.481818728148937,0.138431605461407,0.494281724095344,0.045201960125298,0.494225881993771,0.139647635587158,0.453311875462532,0.0559864486655052,0.45094158500433,8.94747442544818,232.283618164062,4.62568020468633,214.714477539062,-4.32179422076185,0.318357249628055,1424400000,432.08
"61",61,5.05,0.46198592,1.25,0.419945178899723,1.00283533334732,0.0249279597850017,0.997570380568504,0.332419067970477,1.0239202529192,0.0317200642955588,0.994761735200882,0.401059031261996,1.06786727905273,0.0598523806603715,1.06748595833778,57.0996272747333,1743.4048828125,53.8498765879443,1741.0736328125,-3.24975068678901,0.682370272826401,2703800000,600.11
"62",62,5.05,0.46198592,1.6830127,0.2532929046965,0.609605573117733,0.0871325278604485,0.598747208714485,0.192901828437103,0.667674914002419,0.0595566107490763,0.666175186634064,0.222916349917585,0.598948486149311,0.0803649965876696,0.588007196784019,12.0083167073345,201.736279296875,0.893349589131598,144.924255371094,-11.1149671182029,0.443568620311333,5040100000,1585.2
"63",63,5.05,0.46198592,1.8309475,0.217901371565731,0.728701874613762,0.0782537175142481,0.728498324751854,0.184778445065604,0.577945597469807,0.0461073777371964,0.572978109121323,0.337744722859279,0.866474732756615,0.0514119534618344,0.844182595610619,8.0771234160669,583.092041015625,-2.56815189865576,607.44384765625,-10.6452753147227,0.396428049939756,6287700000,1818.5
